name,playerID,firstName,lastName,team,opponent,gameID,asof_date,game_date,book,prop_type,line,odds_over,odds_under,game_id,PTS_roll5_mean,PTS_roll5_std,REB_roll5_mean,REB_roll5_std,AST_roll5_mean,AST_roll5_std,STL_roll5_mean,STL_roll5_std,BLK_roll5_mean,BLK_roll5_std,TOV_roll5_mean,TOV_roll5_std,MIN_roll5_mean,MIN_roll5_std,FGM_roll5_mean,FGM_roll5_std,FGA_roll5_mean,FGA_roll5_std,FG_PCT_roll5_mean,FG_PCT_roll5_std,FG3M_roll5_mean,FG3M_roll5_std,FG3A_roll5_mean,FG3A_roll5_std,FTM_roll5_mean,FTM_roll5_std,FTA_roll5_mean,FTA_roll5_std,FT_PCT_roll5_mean,FT_PCT_roll5_std,PLUS_MINUS_roll5_mean,PLUS_MINUS_roll5_std,PTS_roll10_mean,PTS_roll10_std,REB_roll10_mean,REB_roll10_std,AST_roll10_mean,AST_roll10_std,STL_roll10_mean,STL_roll10_std,BLK_roll10_mean,BLK_roll10_std,TOV_roll10_mean,TOV_roll10_std,MIN_roll10_mean,MIN_roll10_std,FGM_roll10_mean,FGM_roll10_std,FGA_roll10_mean,FGA_roll10_std,FG_PCT_roll10_mean,FG_PCT_roll10_std,FG3M_roll10_mean,FG3M_roll10_std,FG3A_roll10_mean,FG3A_roll10_std,FTM_roll10_mean,FTM_roll10_std,FTA_roll10_mean,FTA_roll10_std,FT_PCT_roll10_mean,FT_PCT_roll10_std,PLUS_MINUS_roll10_mean,PLUS_MINUS_roll10_std,PTS_trend10,REB_trend10,AST_trend10,STL_trend10,BLK_trend10,TOV_trend10,MIN_trend10,FGM_trend10,FGA_trend10,FG_PCT_trend10,FG3M_trend10,FG3A_trend10,FTM_trend10,FTA_trend10,FT_PCT_trend10,PLUS_MINUS_trend10,PTS,REB,AST,FG3M,TOV,actual
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,turnovers,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Jones,4083,Derrick,Jones,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ast,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collin Gillespie,5732,Collin,Gillespie,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ast,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,rebast,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,3977,Royce,O'Neale,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Dunn,6276,Ryan,Dunn,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pts,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,reb,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,3pm,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,2918,Brook,Lopez,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stocks,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oso Ighodaro,6293,Oso,Ighodaro,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ast,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pra,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsast,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,rebast,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,3711,Devin,Booker,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pts,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,reb,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,3pm,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,turnovers,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pra,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ptsast,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,rebast,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Collins,4159,John,Collins,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pts,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,reb,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ast,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stl,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,turnovers,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,pra,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,ptsast,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,rebast,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivica Zubac,3888,Ivica,Zubac,LAC,PHX,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pts,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,reb,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ast,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,3pm,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,blk,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stl,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,turnovers,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,pra,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsreb,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,ptsast,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,rebast,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,4454,Grayson,Allen,PHX,LAC,2914974,2025-11-06,2025-11-06,hardrock,stocks,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
